1,112.9291869,28.2328570,359.475,-0.047,13,1
2,112.9291869,28.2328569,359.463,-0.047,13,1
3,112.9291875,28.2328573,359.533,-0.040,13,1
4,112.9291871,28.2328570,359.543,-0.043,-6,1
5,112.9291870,28.2328570,359.531,-0.049,5,1
6,112.9291870,28.2328570,359.538,-0.047,1,1
7,112.9291870,28.2328570,359.577,-0.047,1,1
8,112.9291870,28.2328570,359.613,-0.050,1,1
9,112.9291870,28.2328570,359.593,-0.048,1,1
10,112.9291871,28.2328570,359.618,-0.047,1,1
11,112.9291870,28.2328570,359.650,-0.052,1,1
12,112.9291870,28.2328569,359.654,-0.056,1,1
13,112.9291874,28.2328573,359.611,-0.048,1,1
14,112.9291872,28.2328570,359.591,-0.045,1,1
15,112.9291871,28.2328570,359.599,-0.048,1,1
16,112.9291871,28.2328570,359.620,-0.050,1,1
17,112.9291871,28.2328570,359.651,-0.050,4,1
18,112.9291871,28.2328570,359.634,-0.053,-3,1
19,112.9291871,28.2328570,359.651,-0.057,-3,1
20,112.9291871,28.2328570,359.625,-0.059,-3,1
21,112.9291871,28.2328569,359.645,-0.062,2,1
22,112.9291871,28.2328569,359.640,-0.064,-2,1
23,112.9291873,28.2328573,359.646,-0.055,1,1
24,112.9291872,28.2328570,359.681,-0.057,2,1
25,112.9291872,28.2328570,359.715,-0.060,-2,1
26,112.9291872,28.2328570,359.713,-0.063,3,1
27,112.9291871,28.2328569,359.723,-0.064,-1,1
28,112.9291871,28.2328570,359.743,-0.066,-1,1
29,112.9291871,28.2328569,359.763,-0.069,2,1
30,112.9291871,28.2328570,359.753,-0.071,1,1
31,112.9291871,28.2328569,359.777,-0.073,1,1
32,112.9291871,28.2328569,359.756,-0.077,1,1
33,112.9291872,28.2328574,359.753,-0.058,1,1
34,112.9291872,28.2328570,359.753,-0.062,1,1
35,112.9291872,28.2328570,359.745,-0.063,1,1
36,112.9291872,28.2328570,359.735,-0.066,1,1
37,112.9291871,28.2328570,359.753,-0.068,1,1
38,112.9291872,28.2328570,359.769,-0.071,1,1
39,112.9291872,28.2328569,359.785,-0.073,5,1
40,112.9291872,28.2328570,359.802,-0.076,6,1
41,112.9291871,28.2328569,359.790,-0.080,6,1
42,112.9291871,28.2328568,359.786,-0.083,5,1
43,112.9291872,28.2328574,359.824,-0.063,0,1
44,112.9291872,28.2328570,359.826,-0.065,-11,1
45,112.9291872,28.2328570,359.848,-0.069,-16,1
46,112.9291872,28.2328570,359.823,-0.071,-14,1
47,112.9291872,28.2328570,359.847,-0.073,-8,1
48,112.9291872,28.2328570,359.853,-0.077,-6,1
49,112.9291872,28.2328569,359.888,-0.079,-6,1
50,112.9291872,28.2328570,359.884,-0.082,-4,1
51,112.9291872,28.2328569,359.907,-0.086,1,1
52,112.9291871,28.2328569,359.900,-0.088,-2,1
